"q5","q25","q50","q75","q95","id","baseweek","start","end","q95old","window","basedate","startdate","enddate"
0,0,1,2,16,"24","2016W16","2014W35","2015W34",17,"52",2016-04-17,2014-08-24,2015-08-23
0,1,1,1,8,"24","2016W17","2015W31","2015W35",17,"4",2016-04-24,2015-08-02,2015-08-30
0,0,1,6,14,"24","2016W17","2015W27","2015W35",17,"8",2016-04-24,2015-07-05,2015-08-30
0,0,1,4,17,"24","2016W17","2015W09","2015W35",17,"26",2016-04-24,2015-03-01,2015-08-30
0,0,1,2,16,"24","2016W17","2014W36","2015W35",17,"52",2016-04-24,2014-08-31,2015-08-30
0,0,1,5,8,"24","2016W18","2015W32","2015W36",17,"4",2016-05-01,2015-08-09,2015-09-06
0,0,1,7,15,"24","2016W18","2015W28","2015W36",17,"8",2016-05-01,2015-07-12,2015-09-06
0,0,1,4,17,"24","2016W18","2015W10","2015W36",17,"26",2016-05-01,2015-03-08,2015-09-06
0,0,1,2,16,"24","2016W18","2014W37","2015W36",17,"52",2016-05-01,2014-09-07,2015-09-06
0,0,3,5,8,"24","2016W19","2015W33","2015W37",17,"4",2016-05-08,2015-08-16,2015-09-13
0,1,1,4,11,"24","2016W19","2015W29","2015W37",17,"8",2016-05-08,2015-07-19,2015-09-13
0,0,1,4,17,"24","2016W19","2015W11","2015W37",17,"26",2016-05-08,2015-03-15,2015-09-13
0,0,1,3,16,"24","2016W19","2014W38","2015W37",17,"52",2016-05-08,2014-09-14,2015-09-13
0,0,1,3,6,"24","2016W20","2015W34","2015W38",17,"4",2016-05-15,2015-08-23,2015-09-20
0,0,1,2,7,"24","2016W20","2015W30","2015W38",17,"8",2016-05-15,2015-07-26,2015-09-20
0,0,1,4,17,"24","2016W20","2015W12","2015W38",17,"26",2016-05-15,2015-03-22,2015-09-20
0,0,1,3,16,"24","2016W20","2014W39","2015W38",17,"52",2016-05-15,2014-09-21,2015-09-20
0,0,1,3,5,"24","2016W21","2015W35","2015W39",17,"4",2016-05-22,2015-08-30,2015-09-27
0,0,1,2,7,"24","2016W21","2015W31","2015W39",17,"8",2016-05-22,2015-08-02,2015-09-27
0,0,1,4,17,"24","2016W21","2015W13","2015W39",17,"26",2016-05-22,2015-03-29,2015-09-27
0,0,1,3,16,"24","2016W21","2014W40","2015W39",17,"52",2016-05-22,2014-09-28,2015-09-27
0,0,1,2,4,"24","2016W22","2015W36","2015W40",17,"4",2016-05-29,2015-09-06,2015-10-04
0,0,1,3,7,"24","2016W22","2015W32","2015W40",17,"8",2016-05-29,2015-08-09,2015-10-04
0,0,1,4,17,"24","2016W22","2015W14","2015W40",17,"26",2016-05-29,2015-04-05,2015-10-04
0,0,1,3,16,"24","2016W22","2014W41","2015W40",17,"52",2016-05-29,2014-10-05,2015-10-04
0,0,0,1,3,"24","2016W23","2015W37","2015W41",17,"4",2016-06-05,2015-09-13,2015-10-11
0,0,0,2,7,"24","2016W23","2015W33","2015W41",17,"8",2016-06-05,2015-08-16,2015-10-11
0,0,1,4,17,"24","2016W23","2015W15","2015W41",17,"26",2016-06-05,2015-04-12,2015-10-11
0,0,1,3,16,"24","2016W23","2014W42","2015W41",17,"52",2016-06-05,2014-10-12,2015-10-11
0,0,0,1,2,"24","2016W24","2015W38","2015W42",17,"4",2016-06-12,2015-09-20,2015-10-18
0,0,0,2,5,"24","2016W24","2015W34","2015W42",17,"8",2016-06-12,2015-08-23,2015-10-18
0,0,1,4,17,"24","2016W24","2015W16","2015W42",17,"26",2016-06-12,2015-04-19,2015-10-18
0,0,1,3,16,"24","2016W24","2014W43","2015W42",17,"52",2016-06-12,2014-10-19,2015-10-18
0,0,0,0,2,"24","2016W25","2015W39","2015W43",17,"4",2016-06-19,2015-09-27,2015-10-25
0,0,0,2,5,"24","2016W25","2015W35","2015W43",17,"8",2016-06-19,2015-08-30,2015-10-25
0,0,1,4,17,"24","2016W25","2015W17","2015W43",17,"26",2016-06-19,2015-04-26,2015-10-25
0,0,1,3,16,"24","2016W25","2014W44","2015W43",17,"52",2016-06-19,2014-10-26,2015-10-25
0,0,0,0,0,"24","2016W26","2015W40","2015W44",17,"4",2016-06-26,2015-10-04,2015-11-01
0,0,0,2,4,"24","2016W26","2015W36","2015W44",17,"8",2016-06-26,2015-09-06,2015-11-01
0,0,1,4,17,"24","2016W26","2015W18","2015W44",17,"26",2016-06-26,2015-05-03,2015-11-01
0,0,1,3,16,"24","2016W26","2014W45","2015W44",17,"52",2016-06-26,2014-11-02,2015-11-01
0,0,0,0,1,"24","2016W27","2015W41","2015W45",17,"4",2016-07-03,2015-10-11,2015-11-08
0,0,0,1,3,"24","2016W27","2015W37","2015W45",17,"8",2016-07-03,2015-09-13,2015-11-08
0,0,1,4,17,"24","2016W27","2015W19","2015W45",17,"26",2016-07-03,2015-05-10,2015-11-08
0,0,1,3,16,"24","2016W27","2014W46","2015W45",17,"52",2016-07-03,2014-11-09,2015-11-08
1,1,1,5,15,"24","2016W28","2015W42","2015W46",17,"4",2016-07-10,2015-10-18,2015-11-15
0,0,0,1,6,"24","2016W28","2015W38","2015W46",17,"8",2016-07-10,2015-09-20,2015-11-15
0,0,1,4,17,"24","2016W28","2015W20","2015W46",17,"26",2016-07-10,2015-05-17,2015-11-15
0,0,1,3,17,"24","2016W28","2014W47","2015W46",17,"52",2016-07-10,2014-11-16,2015-11-15
1,1,1,3,15,"24","2016W29","2015W43","2015W47",17,"4",2016-07-17,2015-10-25,2015-11-22
0,0,0,1,9,"24","2016W29","2015W39","2015W47",17,"8",2016-07-17,2015-09-27,2015-11-22
0,0,1,3,17,"24","2016W29","2015W21","2015W47",17,"26",2016-07-17,2015-05-24,2015-11-22
0,0,1,3,17,"24","2016W29","2014W48","2015W47",17,"52",2016-07-17,2014-11-23,2015-11-22
1,1,1,3,15,"24","2016W30","2015W44","2015W48",17,"4",2016-07-24,2015-11-01,2015-11-29
0,0,0,1,10,"24","2016W30","2015W40","2015W48",17,"8",2016-07-24,2015-10-04,2015-11-29
0,0,1,3,17,"24","2016W30","2015W22","2015W48",17,"26",2016-07-24,2015-05-31,2015-11-29
0,0,1,3,17,"24","2016W30","2014W49","2015W48",17,"52",2016-07-24,2014-11-30,2015-11-29
1,1,1,3,15,"24","2016W31","2015W45","2015W49",17,"4",2016-07-31,2015-11-08,2015-12-06
0,0,0,1,10,"24","2016W31","2015W41","2015W49",17,"8",2016-07-31,2015-10-11,2015-12-06
0,0,1,3,17,"24","2016W31","2015W23","2015W49",17,"26",2016-07-31,2015-06-07,2015-12-06
0,0,1,3,17,"24","2016W31","2014W50","2015W49",17,"52",2016-07-31,2014-12-07,2015-12-06
4,4,7,12,16,"24","2016W32","2015W46","2015W50",17,"4",2016-08-07,2015-11-15,2015-12-13
1,1,3,7,15,"24","2016W32","2015W42","2015W50",17,"8",2016-08-07,2015-10-18,2015-12-13
0,0,1,4,17,"24","2016W32","2015W24","2015W50",17,"26",2016-08-07,2015-06-14,2015-12-13
0,0,1,3,17,"24","2016W32","2014W51","2015W50",17,"52",2016-08-07,2014-12-14,2015-12-13
1,3,4,6,10,"24","2016W33","2015W47","2015W51",17,"4",2016-08-14,2015-11-22,2015-12-20
0,1,2,6,15,"24","2016W33","2015W43","2015W51",17,"8",2016-08-14,2015-10-25,2015-12-20
0,0,1,4,17,"24","2016W33","2015W25","2015W51",17,"26",2016-08-14,2015-06-21,2015-12-20
0,0,1,3,17,"24","2016W33","2014W52","2015W51",17,"52",2016-08-14,2014-12-21,2015-12-20
0,0,2,6,10,"24","2016W34","2015W48","2015W52",17,"4",2016-08-21,2015-11-29,2015-12-27
0,0,1,4,15,"24","2016W34","2015W44","2015W52",17,"8",2016-08-21,2015-11-01,2015-12-27
0,0,1,4,17,"24","2016W34","2015W26","2015W52",17,"26",2016-08-21,2015-06-28,2015-12-27
0,0,1,3,17,"24","2016W34","2014W53","2015W52",17,"52",2016-08-21,2014-12-28,2015-12-27
0,0,2,6,10,"24","2016W35","2015W49","2016W01",17,"4",2016-08-28,2015-12-06,2016-01-03
0,0,1,4,15,"24","2016W35","2015W45","2016W01",17,"8",2016-08-28,2015-11-08,2016-01-03
0,0,1,3,14,"24","2016W35","2015W27","2016W01",17,"26",2016-08-28,2015-07-05,2016-01-03
0,0,1,3,17,"24","2016W35","2015W01","2016W01",17,"52",2016-08-28,2015-01-04,2016-01-03
1,2,3,5,6,"24","2016W36","2016W04","2016W08",14,"4",2016-09-04,2016-01-24,2016-02-21
0,0,0,2,6,"24","2016W36","2015W52","2016W08",14,"8",2016-09-04,2015-12-27,2016-02-21
0,0,0,3,9,"24","2016W36","2015W34","2016W08",14,"26",2016-09-04,2015-08-23,2016-02-21
0,0,1,4,17,"24","2016W36","2015W08","2016W08",14,"52",2016-09-04,2015-02-22,2016-02-21
0,0,1,1,9,"24","2016W37","2016W15","2016W19",9,"4",2016-09-11,2016-04-10,2016-05-08
0,0,1,2,4,"24","2016W37","2016W11","2016W19",9,"8",2016-09-11,2016-03-13,2016-05-08
0,0,1,2,6,"24","2016W37","2015W45","2016W19",9,"26",2016-09-11,2015-11-08,2016-05-08
0,0,1,2,11,"24","2016W37","2015W19","2016W19",9,"52",2016-09-11,2015-05-10,2016-05-08
0,0,2,5,11,"24","2016W38","2016W22","2016W26",6,"4",2016-09-18,2016-05-29,2016-06-26
0,0,1,4,11,"24","2016W38","2016W18","2016W26",6,"8",2016-09-18,2016-05-01,2016-06-26
0,0,1,2,9,"24","2016W38","2015W52","2016W26",6,"26",2016-09-18,2015-12-27,2016-06-26
0,0,1,3,12,"24","2016W38","2015W26","2016W26",6,"52",2016-09-18,2015-06-28,2016-06-26
0,0,1,2,12,"24","2016W39","2016W17","2016W21",9,"4",2016-09-25,2016-04-24,2016-05-22
0,0,1,2,9,"24","2016W39","2016W13","2016W21",9,"8",2016-09-25,2016-03-27,2016-05-22
0,0,1,2,10,"24","2016W39","2015W47","2016W21",9,"26",2016-09-25,2015-11-22,2016-05-22
0,0,1,2,12,"24","2016W39","2015W21","2016W21",9,"52",2016-09-25,2015-05-24,2016-05-22
0,0,1,2,11,"24","2016W40","2016W16","2016W20",10,"4",2016-10-02,2016-04-17,2016-05-15
0,0,1,2,9,"24","2016W40","2016W12","2016W20",10,"8",2016-10-02,2016-03-20,2016-05-15
0,0,1,2,10,"24","2016W40","2015W46","2016W20",10,"26",2016-10-02,2015-11-15,2016-05-15
0,0,1,2,12,"24","2016W40","2015W20","2016W20",10,"52",2016-10-02,2015-05-17,2016-05-15
0,0,1,2,12,"24","2016W41","2016W17","2016W21",10,"4",2016-10-09,2016-04-24,2016-05-22
0,0,1,2,9,"24","2016W41","2016W13","2016W21",10,"8",2016-10-09,2016-03-27,2016-05-22
0,0,1,2,10,"24","2016W41","2015W47","2016W21",10,"26",2016-10-09,2015-11-22,2016-05-22
0,0,1,2,12,"24","2016W41","2015W21","2016W21",10,"52",2016-10-09,2015-05-24,2016-05-22
0,0,1,3,11,"24","2016W42","2016W18","2016W22",10,"4",2016-10-16,2016-05-01,2016-05-29
0,0,1,2,10,"24","2016W42","2016W14","2016W22",10,"8",2016-10-16,2016-04-03,2016-05-29
0,0,1,2,10,"24","2016W42","2015W48","2016W22",10,"26",2016-10-16,2015-11-29,2016-05-29
0,0,1,2,12,"24","2016W42","2015W22","2016W22",10,"52",2016-10-16,2015-05-31,2016-05-29
0,0,1,6,11,"24","2016W43","2016W19","2016W23",10,"4",2016-10-23,2016-05-08,2016-06-05
0,0,1,2,11,"24","2016W43","2016W15","2016W23",10,"8",2016-10-23,2016-04-10,2016-06-05
0,0,1,2,10,"24","2016W43","2015W49","2016W23",10,"26",2016-10-23,2015-12-06,2016-06-05
0,0,1,2,12,"24","2016W43","2015W23","2016W23",10,"52",2016-10-23,2015-06-07,2016-06-05
0,0,2,6,12,"24","2016W44","2016W20","2016W24",10,"4",2016-10-30,2016-05-15,2016-06-12
0,0,1,2,11,"24","2016W44","2016W16","2016W24",10,"8",2016-10-30,2016-04-17,2016-06-12
0,0,1,2,10,"24","2016W44","2015W50","2016W24",10,"26",2016-10-30,2015-12-13,2016-06-12
0,0,1,3,12,"24","2016W44","2015W24","2016W24",10,"52",2016-10-30,2015-06-14,2016-06-12
0,0,2,5,11,"24","2016W45","2016W21","2016W25",10,"4",2016-11-06,2016-05-22,2016-06-19
0,0,1,3,12,"24","2016W45","2016W17","2016W25",10,"8",2016-11-06,2016-04-24,2016-06-19
0,0,1,2,9,"24","2016W45","2015W51","2016W25",10,"26",2016-11-06,2015-12-20,2016-06-19
0,0,1,3,12,"24","2016W45","2015W25","2016W25",10,"52",2016-11-06,2015-06-21,2016-06-19
0,1,2,5,6,"24","2016W46","2016W24","2016W28",9,"4",2016-11-13,2016-06-12,2016-07-10
0,0,2,5,12,"24","2016W46","2016W20","2016W28",9,"8",2016-11-13,2016-05-15,2016-07-10
0,0,1,2,9,"24","2016W46","2016W02","2016W28",9,"26",2016-11-13,2016-01-10,2016-07-10
0,0,1,2,10,"24","2016W46","2015W28","2016W28",9,"52",2016-11-13,2015-07-12,2016-07-10
0,1,2,5,8,"24","2016W47","2016W25","2016W29",9,"4",2016-11-20,2016-06-19,2016-07-17
0,0,1,5,8,"24","2016W47","2016W21","2016W29",9,"8",2016-11-20,2016-05-22,2016-07-17
0,0,1,2,9,"24","2016W47","2016W03","2016W29",9,"26",2016-11-20,2016-01-17,2016-07-17
0,0,1,2,10,"24","2016W47","2015W29","2016W29",9,"52",2016-11-20,2015-07-19,2016-07-17
0,1,1,5,7,"24","2016W48","2016W26","2016W30",9,"4",2016-11-27,2016-06-26,2016-07-24
0,0,2,5,9,"24","2016W48","2016W22","2016W30",9,"8",2016-11-27,2016-05-29,2016-07-24
0,0,1,2,9,"24","2016W48","2016W04","2016W30",9,"26",2016-11-27,2016-01-24,2016-07-24
0,0,1,2,9,"24","2016W48","2015W30","2016W30",9,"52",2016-11-27,2015-07-26,2016-07-24
0,0,1,2,7,"24","2016W49","2016W27","2016W31",9,"4",2016-12-04,2016-07-03,2016-07-31
0,0,1,4,7,"24","2016W49","2016W23","2016W31",9,"8",2016-12-04,2016-06-05,2016-07-31
0,0,1,2,9,"24","2016W49","2016W05","2016W31",9,"26",2016-12-04,2016-01-31,2016-07-31
0,0,1,2,9,"24","2016W49","2015W31","2016W31",9,"52",2016-12-04,2015-08-02,2016-07-31
0,0,1,3,7,"24","2016W50","2016W28","2016W32",9,"4",2016-12-11,2016-07-10,2016-08-07
0,0,1,5,7,"24","2016W50","2016W24","2016W32",9,"8",2016-12-11,2016-06-12,2016-08-07
0,0,1,2,9,"24","2016W50","2016W06","2016W32",9,"26",2016-12-11,2016-02-07,2016-08-07
0,0,1,2,9,"24","2016W50","2015W32","2016W32",9,"52",2016-12-11,2015-08-09,2016-08-07
0,0,1,1,6,"24","2016W51","2016W29","2016W33",9,"4",2016-12-18,2016-07-17,2016-08-14
0,1,1,4,7,"24","2016W51","2016W25","2016W33",9,"8",2016-12-18,2016-06-19,2016-08-14
0,0,1,2,9,"24","2016W51","2016W07","2016W33",9,"26",2016-12-18,2016-02-14,2016-08-14
0,0,1,2,9,"24","2016W51","2015W33","2016W33",9,"52",2016-12-18,2015-08-16,2016-08-14
0,0,1,4,7,"24","2016W52","2016W30","2016W34",9,"4",2016-12-25,2016-07-24,2016-08-21
0,0,1,4,7,"24","2016W52","2016W26","2016W34",9,"8",2016-12-25,2016-06-26,2016-08-21
0,0,1,2,9,"24","2016W52","2016W08","2016W34",9,"26",2016-12-25,2016-02-21,2016-08-21
0,0,1,2,9,"24","2016W52","2015W34","2016W34",9,"52",2016-12-25,2015-08-23,2016-08-21
0,0,0,2,6,"24","2017W01","2016W31","2016W35",9,"4",2017-01-01,2016-07-31,2016-08-28
0,0,1,4,7,"24","2017W01","2016W27","2016W35",9,"8",2017-01-01,2016-07-03,2016-08-28
0,0,1,2,9,"24","2017W01","2016W09","2016W35",9,"26",2017-01-01,2016-02-28,2016-08-28
0,0,1,2,9,"24","2017W01","2015W35","2016W35",9,"52",2017-01-01,2015-08-30,2016-08-28
0,0,1,5,7,"24","2017W02","2016W32","2016W36",9,"4",2017-01-08,2016-08-07,2016-09-04
0,0,1,4,7,"24","2017W02","2016W28","2016W36",9,"8",2017-01-08,2016-07-10,2016-09-04
0,0,1,2,9,"24","2017W02","2016W10","2016W36",9,"26",2017-01-08,2016-03-06,2016-09-04
0,0,1,2,9,"24","2017W02","2015W36","2016W36",9,"52",2017-01-08,2015-09-06,2016-09-04
0,0,1,4,7,"24","2017W03","2016W33","2016W37",9,"4",2017-01-15,2016-08-14,2016-09-11
0,0,1,2,7,"24","2017W03","2016W29","2016W37",9,"8",2017-01-15,2016-07-17,2016-09-11
0,0,1,2,9,"24","2017W03","2016W11","2016W37",9,"26",2017-01-15,2016-03-13,2016-09-11
0,0,1,2,9,"24","2017W03","2015W37","2016W37",9,"52",2017-01-15,2015-09-13,2016-09-11
0,0,1,5,9,"24","2017W04","2016W34","2016W38",9,"4",2017-01-22,2016-08-21,2016-09-18
0,0,1,4,8,"24","2017W04","2016W30","2016W38",9,"8",2017-01-22,2016-07-24,2016-09-18
0,0,1,2,10,"24","2017W04","2016W12","2016W38",9,"26",2017-01-22,2016-03-20,2016-09-18
0,0,1,2,10,"24","2017W04","2015W38","2016W38",9,"52",2017-01-22,2015-09-20,2016-09-18
0,0,1,4,7,"24","2017W05","2016W33","2016W37",10,"4",2017-01-29,2016-08-14,2016-09-11
0,0,1,2,7,"24","2017W05","2016W29","2016W37",10,"8",2017-01-29,2016-07-17,2016-09-11
0,0,1,2,9,"24","2017W05","2016W11","2016W37",10,"26",2017-01-29,2016-03-13,2016-09-11
0,0,1,2,9,"24","2017W05","2015W37","2016W37",10,"52",2017-01-29,2015-09-13,2016-09-11
0,0,2,5,9,"24","2017W06","2016W36","2016W40",9,"4",2017-02-05,2016-09-04,2016-10-02
0,0,1,4,9,"24","2017W06","2016W32","2016W40",9,"8",2017-02-05,2016-08-07,2016-10-02
0,0,1,2,10,"24","2017W06","2016W14","2016W40",9,"26",2017-02-05,2016-04-03,2016-10-02
0,0,1,3,10,"24","2017W06","2015W40","2016W40",9,"52",2017-02-05,2015-10-04,2016-10-02
0,0,1,5,9,"24","2017W07","2016W35","2016W39",10,"4",2017-02-12,2016-08-28,2016-09-25
0,0,0,4,8,"24","2017W07","2016W31","2016W39",10,"8",2017-02-12,2016-07-31,2016-09-25
0,0,1,2,10,"24","2017W07","2016W13","2016W39",10,"26",2017-02-12,2016-03-27,2016-09-25
0,0,1,2,10,"24","2017W07","2015W39","2016W39",10,"52",2017-02-12,2015-09-27,2016-09-25
0,0,2,5,9,"24","2017W08","2016W36","2016W40",10,"4",2017-02-19,2016-09-04,2016-10-02
0,0,1,4,9,"24","2017W08","2016W32","2016W40",10,"8",2017-02-19,2016-08-07,2016-10-02
0,0,1,2,10,"24","2017W08","2016W14","2016W40",10,"26",2017-02-19,2016-04-03,2016-10-02
0,0,1,3,10,"24","2017W08","2015W40","2016W40",10,"52",2017-02-19,2015-10-04,2016-10-02
0,0,1,3,8,"24","2017W09","2016W37","2016W41",10,"4",2017-02-26,2016-09-11,2016-10-09
0,0,1,4,8,"24","2017W09","2016W33","2016W41",10,"8",2017-02-26,2016-08-14,2016-10-09
0,0,1,2,10,"24","2017W09","2016W15","2016W41",10,"26",2017-02-26,2016-04-10,2016-10-09
0,0,1,3,10,"24","2017W09","2015W41","2016W41",10,"52",2017-02-26,2015-10-11,2016-10-09
1,1,3,6,13,"24","2017W10","2016W38","2016W42",10,"4",2017-03-05,2016-09-18,2016-10-16
0,0,1,5,12,"24","2017W10","2016W34","2016W42",10,"8",2017-03-05,2016-08-21,2016-10-16
0,0,1,3,11,"24","2017W10","2016W16","2016W42",10,"26",2017-03-05,2016-04-17,2016-10-16
0,0,1,3,10,"24","2017W10","2015W42","2016W42",10,"52",2017-03-05,2015-10-18,2016-10-16
0,0,1,3,8,"24","2017W11","2016W37","2016W41",11,"4",2017-03-12,2016-09-11,2016-10-09
0,0,1,4,8,"24","2017W11","2016W33","2016W41",11,"8",2017-03-12,2016-08-14,2016-10-09
0,0,1,2,10,"24","2017W11","2016W15","2016W41",11,"26",2017-03-12,2016-04-10,2016-10-09
0,0,1,3,10,"24","2017W11","2015W41","2016W41",11,"52",2017-03-12,2015-10-11,2016-10-09
0,1,1,3,8,"24","2017W12","2016W40","2016W44",10,"4",2017-03-19,2016-10-02,2016-10-30
0,1,1,3,11,"24","2017W12","2016W36","2016W44",10,"8",2017-03-19,2016-09-04,2016-10-30
0,0,1,4,10,"24","2017W12","2016W18","2016W44",10,"26",2017-03-19,2016-05-01,2016-10-30
0,0,1,3,10,"24","2017W12","2015W44","2016W44",10,"52",2017-03-19,2015-11-01,2016-10-30
0,1,1,2,7,"24","2017W13","2016W41","2016W45",10,"4",2017-03-26,2016-10-09,2016-11-06
0,1,1,3,11,"24","2017W13","2016W37","2016W45",10,"8",2017-03-26,2016-09-11,2016-11-06
0,0,1,4,11,"24","2017W13","2016W19","2016W45",10,"26",2017-03-26,2016-05-08,2016-11-06
0,0,1,3,10,"24","2017W13","2015W45","2016W45",10,"52",2017-03-26,2015-11-08,2016-11-06
0,1,1,3,8,"24","2017W14","2016W40","2016W44",11,"4",2017-04-02,2016-10-02,2016-10-30
0,1,1,3,11,"24","2017W14","2016W36","2016W44",11,"8",2017-04-02,2016-09-04,2016-10-30
0,0,1,4,10,"24","2017W14","2016W18","2016W44",11,"26",2017-04-02,2016-05-01,2016-10-30
0,0,1,3,10,"24","2017W14","2015W44","2016W44",11,"52",2017-04-02,2015-11-01,2016-10-30
0,1,1,2,3,"24","2017W15","2016W43","2016W47",10,"4",2017-04-09,2016-10-23,2016-11-20
0,1,1,2,6,"24","2017W15","2016W39","2016W47",10,"8",2017-04-09,2016-09-25,2016-11-20
0,0,1,4,9,"24","2017W15","2016W21","2016W47",10,"26",2017-04-09,2016-05-22,2016-11-20
0,0,1,3,10,"24","2017W15","2015W47","2016W47",10,"52",2017-04-09,2015-11-22,2016-11-20
0,0,0,1,1,"24","2017W16","2016W46","2016W50",9,"4",2017-04-16,2016-11-13,2016-12-11
0,1,1,2,7,"24","2017W16","2016W42","2016W50",9,"8",2017-04-16,2016-10-16,2016-12-11
0,0,1,4,8,"24","2017W16","2016W24","2016W50",9,"26",2017-04-16,2016-06-12,2016-12-11
0,0,1,2,10,"24","2017W16","2015W50","2016W50",9,"52",2017-04-16,2015-12-13,2016-12-11
1,1,1,2,2,"24","2017W17","2016W49","2017W01",8,"4",2017-04-23,2016-12-04,2017-01-01
0,0,1,1,2,"24","2017W17","2016W45","2017W01",8,"8",2017-04-23,2016-11-06,2017-01-01
0,0,1,2,7,"24","2017W17","2016W27","2017W01",8,"26",2017-04-23,2016-07-03,2017-01-01
0,0,1,2,9,"24","2017W17","2016W01","2017W01",8,"52",2017-04-23,2016-01-03,2017-01-01
2,6,12,18,22,"24","2017W18","2016W52","2017W04",7,"4",2017-04-30,2016-12-25,2017-01-22
0,0,0,2,19,"24","2017W18","2016W48","2017W04",7,"8",2017-04-30,2016-11-27,2017-01-22
0,0,1,3,11,"24","2017W18","2016W30","2017W04",7,"26",2017-04-30,2016-07-24,2017-01-22
0,0,1,2,10,"24","2017W18","2016W04","2017W04",7,"52",2017-04-30,2016-01-24,2017-01-22
0,0,1,1,2,"24","2017W19","2016W45","2016W49",11,"4",2017-05-07,2016-11-06,2016-12-04
0,1,1,2,5,"24","2017W19","2016W41","2016W49",11,"8",2017-05-07,2016-10-09,2016-12-04
0,0,1,4,7,"24","2017W19","2016W23","2016W49",11,"26",2017-05-07,2016-06-05,2016-12-04
0,0,1,2,10,"24","2017W19","2015W49","2016W49",11,"52",2017-05-07,2015-12-06,2016-12-04
1,1,6,14,22,"24","2017W20","2017W02","2017W06",7,"4",2017-05-14,2017-01-08,2017-02-05
0,1,2,8,20,"24","2017W20","2016W50","2017W06",7,"8",2017-05-14,2016-12-11,2017-02-05
0,0,1,3,11,"24","2017W20","2016W32","2017W06",7,"26",2017-05-14,2016-08-07,2017-02-05
0,0,1,2,10,"24","2017W20","2016W06","2017W06",7,"52",2017-05-14,2016-02-07,2017-02-05
0,0,1,2,2,"24","2017W21","2016W47","2016W51",11,"4",2017-05-21,2016-11-20,2016-12-18
0,1,1,2,3,"24","2017W21","2016W43","2016W51",11,"8",2017-05-21,2016-10-23,2016-12-18
0,0,1,3,9,"24","2017W21","2016W25","2016W51",11,"26",2017-05-21,2016-06-19,2016-12-18
0,0,1,2,9,"24","2017W21","2015W51","2016W51",11,"52",2017-05-21,2015-12-20,2016-12-18
2,6,12,18,22,"24","2017W22","2016W52","2017W04",9,"4",2017-05-28,2016-12-25,2017-01-22
0,0,0,2,19,"24","2017W22","2016W48","2017W04",9,"8",2017-05-28,2016-11-27,2017-01-22
0,0,1,3,11,"24","2017W22","2016W30","2017W04",9,"26",2017-05-28,2016-07-24,2017-01-22
0,0,1,2,10,"24","2017W22","2016W04","2017W04",9,"52",2017-05-28,2016-01-24,2017-01-22
1,1,1,2,2,"24","2017W23","2016W49","2017W01",11,"4",2017-06-04,2016-12-04,2017-01-01
0,0,1,1,2,"24","2017W23","2016W45","2017W01",11,"8",2017-06-04,2016-11-06,2017-01-01
0,0,1,2,7,"24","2017W23","2016W27","2017W01",11,"26",2017-06-04,2016-07-03,2017-01-01
0,0,1,2,9,"24","2017W23","2016W01","2017W01",11,"52",2017-06-04,2016-01-03,2017-01-01
1,2,6,9,13,"24","2017W24","2017W06","2017W10",7,"4",2017-06-11,2017-02-05,2017-03-05
0,1,6,9,19,"24","2017W24","2017W02","2017W10",7,"8",2017-06-11,2017-01-08,2017-03-05
0,0,1,5,14,"24","2017W24","2016W36","2017W10",7,"26",2017-06-11,2016-09-04,2017-03-05
0,0,1,3,10,"24","2017W24","2016W10","2017W10",7,"52",2017-06-11,2016-03-06,2017-03-05
0,0,1,1,2,"24","2017W25","2016W45","2016W49",14,"4",2017-06-18,2016-11-06,2016-12-04
0,1,1,2,5,"24","2017W25","2016W41","2016W49",14,"8",2017-06-18,2016-10-09,2016-12-04
0,0,1,4,7,"24","2017W25","2016W23","2016W49",14,"26",2017-06-18,2016-06-05,2016-12-04
0,0,1,2,10,"24","2017W25","2015W49","2016W49",14,"52",2017-06-18,2015-12-06,2016-12-04
0,1,2,7,11,"24","2017W26","2017W08","2017W12",7,"4",2017-06-25,2017-02-19,2017-03-19
0,1,2,7,10,"24","2017W26","2017W04","2017W12",7,"8",2017-06-25,2017-01-22,2017-03-19
0,1,1,4,14,"24","2017W26","2016W38","2017W12",7,"26",2017-06-25,2016-09-18,2017-03-19
0,0,1,2,10,"24","2017W26","2016W12","2017W12",7,"52",2017-06-25,2016-03-20,2017-03-19
0,0,1,2,2,"24","2017W27","2016W47","2016W51",14,"4",2017-07-02,2016-11-20,2016-12-18
0,1,1,2,3,"24","2017W27","2016W43","2016W51",14,"8",2017-07-02,2016-10-23,2016-12-18
0,0,1,3,9,"24","2017W27","2016W25","2016W51",14,"26",2017-07-02,2016-06-19,2016-12-18
0,0,1,2,9,"24","2017W27","2015W51","2016W51",14,"52",2017-07-02,2015-12-20,2016-12-18
1,2,6,9,13,"24","2017W28","2017W06","2017W10",9,"4",2017-07-09,2017-02-05,2017-03-05
0,1,6,9,19,"24","2017W28","2017W02","2017W10",9,"8",2017-07-09,2017-01-08,2017-03-05
0,0,1,5,14,"24","2017W28","2016W36","2017W10",9,"26",2017-07-09,2016-09-04,2017-03-05
0,0,1,3,10,"24","2017W28","2016W10","2017W10",9,"52",2017-07-09,2016-03-06,2017-03-05
1,1,1,1,1,"25","2010W15","2010W05","2010W09",3,"4",2010-04-11,2010-01-31,2010-02-28
